z,delta,f,fsigma8
508.5168678462678,0.00196026888006601,0.9971733641334779,0.0020505476122544834
517.4160647537111,0.0019267124794521717,0.9972017708349927,0.0020155032109073186
526.4706946028201,0.0018937295540752946,0.9972314313191293,0.001981059220759545
535.6834721778163,0.0018613102784516757,0.9972624009588377,0.0019472053944118647
545.0571596792117,0.0018294449947807725,0.9972947375753677,0.0019139316603860041
554.5945675519786,0.001798124210050107,0.9973285015465587,0.0018812281201143225
564.2985553281843,0.0017673385931924635,0.9973637559199758,0.0018490850449845901
574.1720324843456,0.001737078972296165,0.9974005665311338,0.0018174928734408036
584.2179593137532,0.0017073363318692153,0.9974390021270666,0.001786442208140923
594.4393478140385,0.0016781018101580667,0.9974791344955084,0.0017559238131723727
604.8392625902368,0.0016493666965218202,0.9975210385999737,0.0017259286113262104
615.4208217736273,0.0016211224288626151,0.9975647927210294,0.0016964476814308013
626.1871979566168,0.001593360591113005,0.9976104786040777,0.0016674722557458973
637.1416191439592,0.001566072910781078,0.9976581816139711,0.001638993717417953
648.2873697205824,0.00153925125632074,0.997707990891546,0.0016110035977448167
659.6277914363225,0.0015128876345769377,0.997759999523094,0.0015834935735291277
671.1662844078545,0.001486974188999151,0.9978143047291732,0.0015564554652545103
682.9063081381283,0.001461503196771906,0.997871008032038,0.001529881234081861
694.851382553604,0.0014364670665333577,0.9979302154478776,0.0015037629794891938
707.005089059607,0.001411858336146959,0.9979920376880547,0.0014780929369680818
719.3710716141128,0.0013876696705028614,0.9980565903691082,0.0014528634757512856
731.9530378202917,0.0013638938593493405,0.9981239942319435,0.0014280670965719632
744.754760038131,0.001340523815154589,0.9981943753706459,0.0014036964294548823
757.7800765154745,0.0013175525709991707,0.9982678654713788,0.0013797442315400244
771.0328925388172,0.00129497327849946,0.9983446020618582,0.001356203384938986
784.5171816041968,0.001272779205762385,0.9984247287719117,0.0013330668946245914
798.2369866085422,0.0012509637353717747,0.9985083956056653,0.001310327886354101
812.1964210618232,0.0012295203624066466,0.9985957592259258,0.0012879796046264378
826.399670320376,0.0012084426924917331,0.9986869832513592,0.0012660154106738269
840.8509928417657,0.0011877244398805728,0.9987822385670952,0.0012444287804882547
855.5547214615724,0.0011673594255714687,0.9988817036494216,0.0012232133028831406
870.5152646924722,0.0011473415754566453,0.9989855649052702,0.0012023626775906433
885.7371080460094,0.001127664918504908,0.9990940170272294,0.0011818707133949924
901.2248153774566,0.0011083235849781224,0.9992072633648581,0.0011617313263022492
